N,P,K,temperature,humidity,ph,rainfall,label
0.28125,0.257609002,0.25209791,27.75518664,52.34605806,4.772385986000001,94.11213345,mango
0.315068493,0.271469291,0.238618536,34.72413192,51.4271781,5.161148592,97.31258083,mango
0.366336634,0.327728894,0.295204052,27.53907547,53.63549533,6.797779227,99.35408185,mango
0.161764706,0.31878577,0.282330019,27.69637763,48.56224879999999,6.39474303,89.85646496,mango
0.193548387,0.245942806,0.27948844,27.25373364,52.66319725,5.566704378,91.87312479,mango
0.046875,0.306556233,0.294053994,30.33723921,48.88704844,5.755049971,94.42850522,mango
0.345794393,0.373070406,0.292535289,31.85744939,45.53106268,5.417340525,91.55845821,mango
0.279569892,0.361328607,0.261188693,35.39986338,49.45962621,6.1661738339999985,97.41054011,mango
0.225806452,0.231340248,0.267987665,29.80747243,52.13797867,5.191265116,95.74606104,mango
0.43956044,0.187871952,0.283793268,34.16438906,54.16482251,4.954739564,98.33351125,mango
0.081632653,0.270516287,0.245403008,28.93270187,47.94053996,5.664587011,99.9834242,mango
0.382978723,0.290752012,0.288678258,27.98392787,53.33018851,5.548584852,99.61465679,mango
0.384615385,0.214633506,0.265628404,31.20478173,54.49960506,6.804437106,94.62954663,mango
0.301075269,0.380916704,0.253028004,32.13409675,50.52559148,6.097869767000001,98.63333684,mango
0.457831325,0.202925866,0.280220979,28.91862016,48.13974548,5.075504537,97.01331604,mango
0.151898734,0.377174648,0.276472831,31.09779147,47.41196659,4.546466109,90.28624348,mango
0.431818182,0.224219907,0.269971625,34.73823882,49.08864345,5.855119267999999,90.65022183,mango
0.114285714,0.358770507,0.267362577,29.98080499,49.48613279,6.442393461,91.82271568,mango
0.214285714,0.304040404,0.259421042,33.80398664,46.12866113,4.507523551,90.82549241,mango
0.453333333,0.225123737,0.235776921,30.07202564,50.96040505,6.10729559,92.09609766,mango
0.141025641,0.379264222,0.280035395,27.92063282,51.77965917,6.47544932,100.2585673,mango
0.34375,0.307172516,0.296614806,31.40948821,49.21729127,6.8329795089999985,92.99739415,mango
0.173913043,0.334095741,0.228612273,35.7877738,51.94190321,5.395275719,100.2160615,mango
0.162162162,0.356538386,0.263198055,33.36140093,45.02236377,6.13526938,98.81596545,mango
0.096153846,0.192862761,0.268033176,35.96054636,48.69677802,4.555688532,98.00644238,mango
0.016666667,0.343511451,0.266717685,28.33333307,51.39586505,6.4341977560000005,91.67241761,mango
0.195121951,0.356137966,0.273199462,32.27652024,50.19368841,5.316875978000001,95.99487068,mango
0.443037975,0.236857984,0.238874603,31.99490489,50.84881347,5.279388967,97.38741498,mango
0.057142857,0.427429934,0.254523291,27.58258929,48.56916221,6.720041791,95.8445641,mango
0.125,0.313904736,0.311149692,29.38471637,45.88744691,5.72742254,100.8124659,mango
0.02739726,0.367551134,0.278199762,32.38697531,53.2328243,4.691396195,90.21633216,mango
0.288888889,0.337144774,0.283576441,30.91471455,49.92963856,6.810186079,90.14047759,mango
0.330097087,0.364062243,0.27688743,35.37775595,45.58110023,6.454045329,97.41586402,mango
0.071428571,0.32879993,0.27986665,32.32362177,52.58967710000001,5.842763773,93.36718816,mango
0.360465116,0.348458288,0.255832678,28.22373428,47.40519056,5.024124683999999,97.76832322,mango
0.330097087,0.353157476,0.319802892,27.27433181,47.16808054,6.422710539,95.257992,mango
0.413793103,0.243255709,0.291396735,27.10710832,50.70880979,4.94295037,92.37238878,mango
0.14,0.218250164,0.237121562,34.89226666,48.75613373,6.414526606,91.63074547,mango
0.475,0.198029557,0.247139261,33.7462686,48.50387598,6.777788126,92.26439205,mango
0.102040816,0.266288796,0.234103096,27.351105600000004,54.43945147,6.441328044,96.27792547,mango
0.373737374,0.379374658,0.233170805,32.89300162,52.61323969,4.650536197,94.49161372,mango
0.25,0.315085521,0.269331639,35.38598705,51.42664176,5.254532213,90.29643888,mango
0.37,0.397557348,0.263513445,27.552973600000005,47.90859131,5.910634533,90.40332704,mango
0.302631579,0.267998391,0.272042347,32.82141065,47.45553843,4.755273631000001,90.89173106,mango
0.409090909,0.316405859,0.24240722,30.17294105,51.0845903,6.814630246,95.23444287,mango
0.260869565,0.339283372,0.293904238,29.26382931,54.82257868,5.342866119,100.7586226,mango
0.351351351,0.224828647,0.265144352,32.06097197,51.08494181,6.3362346239999985,96.59816497,mango
0.338461538,0.237105038,0.253864257,28.69818144,47.71875722,4.754435025,99.642454,mango
0.142857143,0.357356633,0.289454233,29.14305008,49.40983294,6.831706773,97.55155537,mango
0.315217391,0.38315367,0.254809084,28.347161100000005,53.53903102,6.9674177660000005,90.40260445,mango
0.289473684,0.342832395,0.2623891,27.67256197,45.41692012,4.947683034,92.84991507,mango
0.291139241,0.285300568,0.30106116,28.1218093,46.16888595,5.630619901,93.30247448,mango
0.014285714,0.350723343,0.30496248,30.79375683,46.69536813,6.27339822,92.21318555,mango
0.033333333,0.276198289,0.288866091,28.89409382,54.80750249,6.472774648,94.76322976,mango
0.386138614,0.388124448,0.240519482,33.33024826,45.61143594,6.953246506,98.28583013,mango
0.192307692,0.396523264,0.248257619,27.78912455,53.96886679,5.6437102160000014,91.01152997,mango
0.057692308,0.223177382,0.279632067,31.65333432,48.20662669,6.392313972999999,91.09745581,mango
0.102564103,0.380946623,0.294961484,29.75150773,46.73723302,4.981816523,91.405983,mango
0.336734694,0.32181059,0.294237704,31.32995611,50.22287593,5.421265282999999,89.78216168,mango
0.186666667,0.300094354,0.27442665,35.63627319,48.97047762,6.942520105,97.51952041,mango
0.28125,0.257515437,0.237115523,31.66524687,51.98594645,5.435840509,89.98024312,mango
0.14516129,0.246278401,0.271577048,32.26935342,53.56092806,5.870116071,95.94035356,mango
0.25974026,0.353731637,0.253748641,27.81005614,51.59445462,4.74910393,95.89898581,mango
0.125,0.389401656,0.227425789,34.58561471,50.34035336,5.497946899,100.3060719,mango
0.30952381,0.268841866,0.289337296,31.27180992,52.23810152,6.811291098,89.74409017,mango
0.322916667,0.363868657,0.250738161,33.93679864,52.72170281,6.460542749,97.4611918,mango
0.208955224,0.214052442,0.309427479,31.09154239,47.02058367,4.791146778,91.46664318,mango
0.43956044,0.193018606,0.301937409,31.89356292,49.02450149,6.4841522000000005,89.59371481,mango
0.314606742,0.288910174,0.290222266,32.45465292,50.69693751,6.526654345,95.04871605,mango
0,0.206123609,0.264440458,35.47478322,47.97230503,6.279133738,97.79072474,mango
0.016949153,0.339858561,0.274535194,27.32961444,49.30347234,6.052026047000001,93.53197359,mango
0.028985507,0.367713705,0.277127652,30.90225239,49.95955487,5.73171945,91.77522598,mango
0.184615385,0.328891981,0.258295434,29.09382275,45.5661059,5.32307197,96.23520043,mango
0.1,0.301007747,0.313045595,30.02086169,46.78393776,4.66910839,96.63721027,mango
0,0.374490062,0.233417098,34.13072188,51.25786185,5.101206389,96.38808001,mango
0.282608696,0.351949098,0.263816308,33.44619894,53.05980465,5.339556562,98.05089394,mango
0.346153846,0.243079339,0.254496577,35.3915464,52.48823147,5.061081874,91.22881052,mango
0.241758242,0.377983219,0.268180806,31.53356352,53.06009323,5.8211060360000015,98.57025046,mango
0.309859155,0.225664154,0.282582526,30.764551500000003,47.93791463,5.956027059,90.38503469,mango
0.35443038,0.283886784,0.258979821,30.01821337,50.09831810000001,5.676032581,96.08745082,mango
0.107692308,0.34703317,0.254904955,31.32863689,47.59319575,6.524114355,94.67344737,mango
0.325842697,0.362164281,0.227522906,33.88004781,54.39416048,6.2739536760000005,89.29147581,mango
0.102564103,0.377250656,0.284379597,28.07802689,54.9640534,6.128167757000001,97.45373619,mango
0.475609756,0.203721871,0.233796861,35.53845018,52.94641947,4.934964765,91.54560427,mango
0.449438202,0.308856648,0.240047041,28.70595247,50.44030129,5.445008416,95.8946444,mango
0.228915663,0.397970279,0.244674149,31.48451729,48.77926304,4.525722333,93.17221967,mango
0.291666667,0.266842214,0.274941489,27.69819273,51.41593238,5.403908327999999,100.7720705,mango
0.301369863,0.221096655,0.284744518,30.41235793,52.48100602,6.621623545,93.92375879,mango
0.382716049,0.24337556,0.258195453,32.17752026,54.01352682,6.207495815,91.88766069,mango
0.24,0.290142105,0.278375371,32.611261400000004,47.74916499,5.418475257000001,91.10190759,mango
0.068767908,0.366200513,0.636135764,29.99677232,81.54156612,6.112305667,67.12534492,grapes
0.03601108,0.380220065,0.643220277,30.7280404,82.42614055,6.092241627000001,68.38135469,grapes
0.062857143,0.341244113,0.637971781,32.44577836,83.88504863,5.896343436,68.73932528,grapes
0.100840336,0.348708429,0.623954726,37.46566825,80.65968681,6.15526103,66.83872293,grapes
0.068376068,0.375322718,0.649486878,22.03296178,83.74372787,5.732453638,65.34440794,grapes
0.00619195,0.341052281,0.619022141,39.64851881,82.21079946,6.253034534,70.39906054,grapes
0.094086022,0.395731109,0.664355492,16.77557314,82.75241875,6.106190557000001,66.76285469,grapes
0.033536585,0.370660792,0.670771486,12.14190714,83.56812483,5.647202395,69.63122027,grapes
0.018072289,0.363092346,0.682624223,12.7567962,81.62497448,6.130310493,66.77844567,grapes
0.047887324,0.355399279,0.631139977,39.04071989,80.18393287,6.499604931,73.88467027,grapes
0.071022727,0.354505761,0.616793715,39.70772192,82.68593454,5.554831977,74.91506217,grapes
0.071618037,0.403373919,0.690790846,9.467960445,82.29335466,5.800242694,66.02765219,grapes
0.027108434,0.346013417,0.645250705,29.58748357,80.91934392,5.570290539,68.06417307,grapes
0.044692737,0.386295635,0.672655462,17.82803682,80.96093443,6.27564088,65.84748763,grapes
0.084880637,0.398501324,0.68983425,8.825674745,82.89753705,5.536645599,67.235765,grapes
0.061971831,0.382446407,0.636528259,27.83487131,83.51444973,6.208196881,73.02882766,grapes
0.082228117,0.403337558,0.688065677,11.02105378,80.55557235,5.870600622,68.23963161,grapes
0.00872093,0.379267145,0.675599164,17.5862944,80.84806564,6.334771461,71.40654520000002,grapes
0.080691643,0.359994954,0.657483472,19.89363946,82.73366439,5.856575335,69.66256816,grapes
0.011627907,0.367630089,0.646154,29.93707596,81.77713468,5.898944282,65.52279323,grapes
0.101298701,0.378855904,0.631438898,36.73126647,80.58931938,5.775600435,72.24230804,grapes
0.103542234,0.37776785,0.658944863,20.42094753,81.54185044,5.931101816,66.93065667,grapes
0.098092643,0.373051231,0.643896336,25.51939719,83.98351748,6.2286454,69.17281221,grapes
0.07204611,0.343255256,0.639668816,30.50734778,82.71775569,5.594240602999999,70.08200379,grapes
0.044247788,0.365041315,0.667822767,18.426993600000007,80.55625868,5.569230319,69.75734306,grapes
0.06504065,0.392061294,0.681785659,12.087022,83.59398734,5.93202852,68.66813363,grapes
0.037356322,0.368096975,0.656778274,23.60115364,82.48336987,6.423216506,73.23901752,grapes
0.015243902,0.375223343,0.676955549,12.80000387,81.20876367,6.417500829,67.10439401,grapes
0.085714286,0.335138431,0.624398448,38.06099482,82.24729637,6.234904253,65.70148216,grapes
0.063535912,0.375596237,0.619294932,39.06555518,82.03812973,6.000573725,69.30772897,grapes
0.071428571,0.363114331,0.638471448,33.78372897,81.16314317,5.6851027689999984,74.53557341,grapes
0.020833333,0.364412497,0.672708065,16.76201707,82.00335557,5.662140095,73.28712806,grapes
0.086720867,0.372761012,0.625470717,35.89307536,82.66850729,6.358186848,66.53946559,grapes
0.025568182,0.387349385,0.664054778,21.01245395,81.17931863,6.119495295,66.38448261,grapes
0.055865922,0.406994856,0.683128785,10.89875873,80.01639435,6.207600782999999,68.69420397,grapes
0.08839779,0.372442147,0.669180845,16.36251869,83.00471609,6.48754639,71.55665483,grapes
0.008928571,0.379298562,0.661995971,20.28370163,81.32235739,5.81717753,71.06611222,grapes
0.1,0.375908018,0.65308096,25.11108456,83.25447587,6.325480034,73.01026829,grapes
0.040816327,0.361415087,0.627910536,33.4641162,83.86742974,5.562790949,67.92204319,grapes
0.057803468,0.361162966,0.687653814,11.7976469,80.86325389,6.487369687,65.06962486,grapes
0.108991826,0.372381131,0.687428585,11.36300891,80.03100049,6.116982944,71.18289431,grapes
0.097826087,0.358307132,0.658229225,25.23542319,80.68700527,5.695792761,67.03840888,grapes
0.032352941,0.382619224,0.669543841,15.99050693,81.23966573,5.7343170070000005,74.40198861,grapes
0,0.386529692,0.655193451,22.4359017,80.18612085,6.329499832000001,65.3973168,grapes
0.055555556,0.343805076,0.633319627,34.76086052,81.03544763,6.167013532,65.70430027,grapes
0.085164835,0.373513014,0.632524103,31.11047251,83.34010951,5.653776057999999,71.43001582,grapes
0.01183432,0.369575356,0.646131368,28.57828803,80.95628959,5.840256272,73.34232097,grapes
0.102902375,0.364650757,0.621897314,41.18664903,81.01783402,5.5399808120000005,68.68895899,grapes
0.024169184,0.362828468,0.640107433,27.02766138,83.17093908,5.833302165,70.95666003,grapes
0.102631579,0.38101192,0.662263805,21.19339319,82.33098331,6.399433771,74.62834921,grapes
0.08988764,0.358873087,0.684965477,10.38004759,83.44518113,6.138958698,67.39173790000001,grapes
0.033613445,0.377346861,0.640629813,31.3115978,82.56407013,5.972850837999999,65.01095312,grapes
0.023809524,0.381672185,0.657800288,20.46657776,80.97598029,6.456079585,71.29813872,grapes
0.023121387,0.378365675,0.642123066,29.36947679,81.53996362,6.3364266670000005,66.13442813,grapes
0.058823529,0.386475632,0.690021902,10.72302459,80.02130636,6.425419926,65.29821120000001,grapes
0.106666667,0.400024608,0.671306674,14.97846952,80.49979873,6.2943956760000015,71.63437433,grapes
0.105978261,0.36883794,0.675592458,15.3246651,81.67215994,6.477768039,71.60102999,grapes
0.056886228,0.359562066,0.661329872,18.73932187,81.12109244,5.931538447,73.55807954,grapes
0.058171745,0.386794173,0.661782437,19.3642553,83.36094029,5.980598579,67.15094741,grapes
0.048850575,0.365387747,0.613559,41.20733624,81.61051026,6.389783283,65.90227462,grapes
0.088,0.370328784,0.636658034,33.34214482,82.51034633,5.693287415,70.68098614,grapes
0.061797753,0.371695311,0.65914158,23.81995682,80.12211649,6.00299607,67.27398640000001,grapes
0.089385475,0.354551782,0.616526529,40.66012294,81.24995984,6.372959542,74.03030056,grapes
0.098143236,0.383710569,0.689979212,11.82768186,80.2827185,5.5109248489999985,74.10225057,grapes
0.042857143,0.401969601,0.66820415,13.28504331,83.54193816,5.69945282,65.80006004,grapes
0.10626703,0.362805917,0.621913256,35.83089092,83.32560104,5.778594403,73.67984885,grapes
0.111111111,0.349527534,0.649858602,26.18159716,81.03886263,6.315586313,66.05911698,grapes
0.106951872,0.368123224,0.657375453,24.57558351,80.70695797,5.9718130060000005,69.706113,grapes
0.077540107,0.37899787,0.641618713,29.67229086,83.71498986,5.891195653,66.48490371,grapes
0.090909091,0.336699376,0.622605463,39.37102553,81.25353895,6.129812716,74.08101744,grapes
0.017094017,0.386030564,0.670823331,17.66558428,82.92903419,6.313085601,69.8671263,grapes
0.024691358,0.352871854,0.647439989,24.06679352,82.66396666,6.053662544,69.81855775,grapes
0.092140921,0.379659245,0.679194216,15.31413469,80.09711412,5.804799142,74.82144653,grapes
0.094850949,0.379453661,0.660418482,21.77466746,80.54942557,6.400719746,69.39630398,grapes
0.044444444,0.390923829,0.648875019,26.91624843,80.76838926,5.953966361,69.30927185,grapes
0.023188406,0.359165018,0.618695287,41.65602996,82.22118237,5.6092559920000005,74.19664838,grapes
0.071633238,0.377207676,0.662895981,17.98667801,81.17712085,5.777271492000001,72.37127689,grapes
0.04610951,0.360990442,0.642354626,29.12033769,82.79092939,5.682395429,68.8503047,grapes
0.105121294,0.35208459,0.633240801,34.38922481,83.18392806,5.863996687,71.03001556,grapes
0.10106383,0.355861508,0.620493603,41.36106301,82.79782954,6.444373116,69.92107482,grapes
0.092178771,0.333220795,0.635874835,35.12158265,82.26890793,5.550832177999999,69.71518491,grapes
0.096153846,0.358526588,0.671491454,19.6491772,80.15215777,6.107741787999999,73.69529586,grapes
0.003003003,0.379007,0.668401774,16.27852801,82.94270065,5.620745638,66.57462809,grapes
0.102094241,0.384489648,0.666113152,21.11903604,80.63399198,6.349875906,69.27779761,grapes
0.074666667,0.395950091,0.664228849,19.2077707,82.90428409999998,6.484323189,66.83113717,grapes
0.017964072,0.361619631,0.648211606,25.96308415,82.57813624,5.838748311,70.31782647,grapes
0.01744186,0.382210599,0.649700317,25.67385024,81.6212135,6.29099842,74.10919422,grapes
0.083573487,0.338937228,0.614218642,41.94865736,81.15595212,5.638328481,73.06862952,grapes
0.097883598,0.408870279,0.681664737,11.18994268,80.8084305,6.415555956,66.34234944,grapes
0.107042254,0.358697394,0.662205213,17.5438296,82.94703302,6.323722572,73.77063744,grapes
0.100795756,0.400502079,0.679615802,13.05809741,80.28297993,5.757009965,70.75633584,grapes
0.041420118,0.362574565,0.684718698,9.724457611,83.74765639,6.1586894060000015,74.46411148,grapes
0.017910448,0.350218488,0.647922082,27.92004934,82.93262435,5.7335398070000005,69.92092839,grapes
0.08719346,0.400539177,0.685773852,9.535585543,80.73112694,5.908724337000001,69.44115171,grapes
0.032448378,0.363178518,0.685722985,13.42988625,80.06633966,6.361141107000001,71.40043037,grapes
0.063711911,0.396721308,0.689470775,9.851242629,80.22631717,5.96537863,68.42802444,grapes
0.104166667,0.387562694,0.651115802,24.97256132,82.72828653,6.476757723,66.70016285,grapes
0.017142857,0.382504891,0.647056754,27.23708304,82.94573346,6.224542938,70.42508897,grapes
0.103932584,0.36718243,0.656154025,18.70679077,83.4795292,6.209928251,66.5964488,grapes
0.09383378,0.385112882,0.688023921,9.949929082,82.55138983,5.841138354,66.00817551,grapes
0.61025641,0.243965984,0.32197814,26.47330219,80.92254421,6.283818329,53.65742581,watermelon
0.616580311,0.191555816,0.33611593,25.18780042,83.44621709,6.818261382999999,46.87420883,watermelon
0.567567568,0.28490151,0.318319634,25.29954705,81.77527562,6.37620108,57.04147057,watermelon
0.662790698,0.096681045,0.306645042,24.74631269,88.30866319,6.581587932000001,57.95826144,watermelon
0.556886228,0.218715252,0.325176735,26.58740671,81.32563243,6.932739726,41.87540028,watermelon
0.49689441,0.246365106,0.326363596,24.53442564,88.989272,6.140099215,49.11618732,watermelon
0.541401274,0.27530969,0.281602106,26.0713757,88.7285657,6.467095849,57.79652846,watermelon
0.53125,0.217896552,0.31409993,25.96534238,89.77076659,6.849471704,59.46338556,watermelon
0.55033557,0.235992301,0.287407636,26.22338015,85.34866045,6.512196212,54.60159289,watermelon
0.637837838,0.142211536,0.320991299,24.41311871,89.81574032,6.039584629,44.07843475,watermelon
0.51552795,0.239252874,0.332207724,26.49195283,80.04678201,6.057697106,57.72799157,watermelon
0.581081081,0.174330308,0.302781156,24.04355803,84.18406764,6.423898762,53.78929956,watermelon
0.639240506,0.121150196,0.301550734,25.5421695,83.31883376,6.936997681,57.57343233,watermelon
0.668539326,0.104961768,0.31120636,26.74550678,83.9195902,6.251286661,40.794305,watermelon
0.622754491,0.191628878,0.302745366,25.7131428,80.22972777,6.190015912000001,43.08961827,watermelon
0.601265823,0.135188659,0.316893121,25.76484262,84.17269959999999,6.681606702000001,44.22066914,watermelon
0.607142857,0.150870362,0.308709678,26.79489868,89.64815231,6.51075991,57.74091817,watermelon
0.589189189,0.208125909,0.324224201,24.9004602,89.73524177,6.770278088,57.44942094,watermelon
0.543624161,0.189858385,0.302963732,26.80750629,88.22874955,6.429788072999999,58.79889057,watermelon
0.602339181,0.182576035,0.326633912,25.11189154,80.02621335,6.209888345,44.20656987,watermelon
0.621301775,0.155185036,0.305057955,26.2148837,87.68839820000002,6.419052193,59.65590798,watermelon
0.617834395,0.094217049,0.317301041,24.9103226,86.97190046,6.237861736,49.48575692,watermelon
0.638297872,0.202570537,0.308054437,25.79448878,84.26830701,6.762471628999998,56.45229202,watermelon
0.572289157,0.16620042,0.327732362,25.26931156,87.55055105,6.612847999,40.12650421,watermelon
0.506097561,0.271627072,0.314470848,25.76402693,87.5931128,6.704688865,46.05122728,watermelon
0.605839416,0.112704508,0.281273775,25.85483596,89.13163965,6.049609892,46.85176955,watermelon
0.561728395,0.220275218,0.32097456,24.33528185,81.44030363,6.762030215,48.32113628,watermelon
0.662857143,0.059258548,0.336723121,25.37601283,80.99313508,6.65398725,57.23028471,watermelon
0.577319588,0.262022759,0.329440783,24.86094646,85.05318563,6.738030547,55.29563514,watermelon
0.523809524,0.276931982,0.309720603,24.71885473,88.94568335,6.095689937,48.45978627,watermelon
0.662921348,0.178115628,0.293311086,24.21495706,84.20576992,6.538006356,48.01138482,watermelon
0.571428571,0.221479452,0.307968339,25.81692236,82.043255,6.377427122,54.82963379,watermelon
0.642424242,0.167724559,0.292903748,24.47018505,84.16390229,6.417011754,57.26773002,watermelon
0.655629139,0.065676451,0.301328924,24.13078816,84.84494575,6.649086972,51.19470197,watermelon
0.624203822,0.093919481,0.311541842,26.1793464,86.52258079,6.25933595,49.43050977,watermelon
0.613636364,0.23360346,0.289478936,26.17668721,86.72952049999998,6.121168559,53.33484977,watermelon
0.657458564,0.079510509,0.331972217,26.03867719,84.6378378,6.031424482,44.3993381,watermelon
0.609375,0.26592446,0.305882244,26.53259325,82.39053979,6.8352681839999985,54.30660782,watermelon
0.63372093,0.111334539,0.31614075,26.81938687,87.8274604,6.5517503060000015,46.06193778,watermelon
0.563380282,0.182848668,0.300836398,25.50405534,81.40297428,6.940236218,48.47833278,watermelon
0.588235294,0.187105626,0.327899844,26.20234499,80.38266489,6.87606733,56.47941847,watermelon
0.602649007,0.082220075,0.316568945,25.13735887,89.28272716,6.457216535,43.52897517,watermelon
0.593103448,0.070654482,0.326370098,25.92030221,83.47202566,6.921847887999999,42.10681516,watermelon
0.652439024,0.059763246,0.308335409,26.6634609,89.98405233,6.8814257460000015,57.40847165,watermelon
0.613095238,0.179639412,0.316725564,24.06731461,81.64075303,6.915717008,51.75212401,watermelon
0.597633136,0.215802306,0.308817651,24.6774157,82.75411437,6.2062474939999985,57.05709413,watermelon
0.541401274,0.254804585,0.292369986,26.11440416,87.64081095,6.29542477,58.48160844,watermelon
0.591549296,0.082532275,0.30820878,26.81530456,87.65694462,6.399669044,55.74073582,watermelon
0.554347826,0.261300717,0.338703494,25.15623099,80.27525115,6.862157042000001,55.49541453,watermelon
0.56,0.244426735,0.324120673,25.2801372,83.15393658,6.224066378,49.29456609,watermelon
0.563953488,0.246986616,0.318225412,26.22005978,80.90127035,6.093814669,49.08553937,watermelon
0.59602649,0.186217718,0.298926971,24.92093261,80.61750795,6.291540277999999,50.55710813,watermelon
0.620915033,0.142489595,0.30020864,26.21667586,81.01009354,6.32281728,54.65423596,watermelon
0.532467532,0.232760927,0.300551349,26.81383586,87.21986949,6.873283991,51.70497792,watermelon
0.518987342,0.249219073,0.313291983,24.31334971,87.47409052,6.074209622000001,48.11248366,watermelon
0.597826087,0.284868256,0.290520572,24.29105004,88.04541346,6.49889585,51.26046418,watermelon
0.621052632,0.217774576,0.315264286,24.42998931,86.33904774,6.678805092,48.58241822,watermelon
0.648648649,0.22059044,0.282372106,25.66576039,88.6984228,6.114128685,54.22722466,watermelon
0.606666667,0.083255988,0.323906126,25.07803672,83.46230461,6.405054243,56.39962921,watermelon
0.570422535,0.069857521,0.331805628,24.88910524,85.87059083,6.110142735,51.70699144,watermelon
0.601190476,0.140648485,0.332627369,25.42900869,82.91481799,6.828982708,56.34144589,watermelon
0.583815029,0.176401281,0.33033411,24.37118217,87.1269128,6.4514997639999985,44.63907691,watermelon
0.652941176,0.070181131,0.315317602,26.493064500000006,88.59143088,6.3135129989999985,46.06382209,watermelon
0.644578313,0.117880005,0.299078022,25.83202912,89.00481725,6.755192025,45.24690619,watermelon
0.668604651,0.1351087,0.287837342,24.41592661,89.39655519,6.623167177000001,40.32161859,watermelon
0.52173913,0.24661666,0.329900289,24.37190239,81.2514818,6.12532356,44.20899581,watermelon
0.689655172,0.089459356,0.304631625,24.24782473,83.03687902,6.653867608,54.76576239999999,watermelon
0.610738255,0.145200076,0.29459992,24.64458469,85.49938185,6.343942518,48.31219031,watermelon
0.54601227,0.222454088,0.319009323,24.89681131,86.10782926,6.217300786,53.14626213,watermelon
0.634831461,0.210133662,0.301560503,25.41864024,81.12122989,6.286387658,49.52320689,watermelon
0.573964497,0.223895132,0.307870122,26.26028739,86.14585891,6.769893799999998,58.97878791,watermelon
0.593908629,0.285983275,0.308434508,24.90123934,87.20772913,6.744966312000001,46.59207341,watermelon
0.576923077,0.154104561,0.313155001,24.84740848,89.20454622,6.391858432,59.67927244,watermelon
0.597701149,0.237157097,0.292501728,26.98212846,86.70068316,6.770434148,42.91292205,watermelon
0.570422535,0.182016005,0.284524486,26.90435747,86.25426228,6.727468157000001,59.75980023,watermelon
0.628571429,0.064213905,0.294598009,25.86475496,86.67468041,6.662244646,41.16554802,watermelon
0.638888889,0.088938494,0.294410956,26.70607759,81.14149505,6.944640222,51.51033554,watermelon
0.543624161,0.190596812,0.317743688,26.44019475,80.91934337,6.507110986,47.81847573,watermelon
0.649122807,0.057948545,0.331908676,26.283443,84.42478917,6.520663422,50.78669728,watermelon
0.593406593,0.228075814,0.315410472,26.84366082,83.85039964,6.106500787000001,40.228644,watermelon
0.585492228,0.282912983,0.31244939,26.03967219,83.9862443,6.277484042999999,43.87712348,watermelon
0.568493151,0.113726896,0.325277157,24.92994759,85.00802358,6.195142279,48.75859458,watermelon
0.619631902,0.125703698,0.317261307,25.50736962,84.24340241,6.792035575,44.2068997,watermelon
0.6,0.207011093,0.326636163,25.4438391,87.93923120000002,6.472756256,57.51549686,watermelon
0.66,0.077794889,0.285394131,26.12588914,86.5507939,6.000975617000001,40.71210074,watermelon
0.550898204,0.199790724,0.328100608,25.10474753,87.52676159999999,6.5877912620000005,59.26519444,watermelon
0.62585034,0.086127127,0.29830766,26.27520631,86.63249555,6.956508826,54.38748495,watermelon
0.535294118,0.227983847,0.334626083,26.27061608,83.09194521,6.259086582999999,46.76837499,watermelon
0.594594595,0.206414765,0.320358403,26.73690828,87.82430156,6.747537642,47.46447019,watermelon
0.595744681,0.247408472,0.315566335,25.04746944,85.5667282,6.932537231,56.72496677,watermelon
0.529761905,0.24109471,0.328740372,24.69368934,85.56967628,6.353107392999999,48.99390828,watermelon
0.613496933,0.114228835,0.326854517,24.54356968,84.60808277,6.211748957,42.00660251,watermelon
0.522012579,0.215902975,0.333612844,25.89762315,81.96664832,6.2772452539999986,54.49960057,watermelon
0.597484277,0.154468591,0.310653784,26.6333118,84.31756844,6.560443519,56.31866159,watermelon
0.601010101,0.287472116,0.316503916,25.35794749,80.45846265,6.903020221,47.72078245,watermelon
0.621794872,0.14236928,0.290258687,25.28784623,89.63667876,6.765094963999998,58.28697664,watermelon
0.679012346,0.089015052,0.287845522,26.63838589,84.69546874,6.189213927000001,48.32428609,watermelon
0.585365854,0.192861872,0.313211808,25.3310446,84.30533791,6.904241707000001,41.53218699,watermelon
0.51552795,0.219261657,0.331745146,26.89750174,83.89241484,6.463271076,43.97193745,watermelon
0.628272251,0.244932857,0.2876379,26.98603693,89.4138489,6.260838965,58.54876687,watermelon
0.614973262,0.170719979,0.31126722,27.57826922,94.11878202,6.776533055,28.08253201,muskmelon
0.603174603,0.262593426,0.284265715,27.82054812,93.03555162,6.528404377999999,26.32405487,muskmelon
0.56741573,0.235628757,0.296597994,29.09910406,94.22237826,6.750145572,22.52497327,muskmelon
0.627659574,0.183580862,0.304305793,28.04943594,90.83130708,6.562832807,20.76223014,muskmelon
0.572289157,0.257637705,0.265527673,29.91690582,94.55695552,6.117530021,28.16057247,muskmelon
0.522580645,0.240687888,0.28468512,29.86895762,93.25103208,6.076459669,26.26243014,muskmelon
0.603092784,0.226047855,0.303923026,29.17220859,92.21405224,6.293486295,21.30290472,muskmelon
0.584615385,0.272111101,0.299437996,29.24908541,90.06998135,6.069171847000001,25.93496537,muskmelon
0.660818713,0.069960099,0.305668657,27.76317235,90.35567642,6.740983646,25.21609113,muskmelon
